,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID,Sentiment,Insight
841,DonCorleone707,2022-07-09 23:15:08+00:00,"  UK iTunes top songs 

20 - Last Last (new peak)

LOVEDAMINI Burnaboy ",Outside,False,Twitter for iPhone,277,41,1545909445565091841,2,Positive
842,Frefrick1,2022-07-09 23:15:04+00:00,"_owl Ed Sheeran trying out Burna Boy’s heavy Jewelries 

 “For my hand” is 15 on UK  Apple Music chart 

LOVEDAMINI https…",,False,Twitter for iPhone,901,212,1545909431736623104,2,Positive
843,_iamprincefidel,2022-07-09 23:14:57+00:00, I know I’m supposed to be playing my new single and promoting it but this  album got me so hyper! This is the sta…,somewhere in the world 🌍,False,Twitter for Android,1397,195,1545909402875617280,2,Positive
844,MyMan_Spenc,2022-07-09 23:14:55+00:00, Thanks  LOVEDAMINI,Murder Mitten : Peach State ,False,Twitter for iPhone,616,4786,1545909392926658560,2,Positive
845,burnalovedamini,2022-07-09 23:14:55+00:00, Now streaming LOVEDAMINI . That's a very electric album by  !,,False,Twitter for Android,353,12,1545909390951284736,2,Positive
846,iam_King_Moh,2022-07-09 23:14:51+00:00," new  “ Solid “ produced by me 
 LOVEDAMINI ","Kogi, Nigeria. ",False,Twitter for Android,103,2126,1545909377231626241,2,Positive
847,haryorxy,2022-07-09 23:14:49+00:00,"__ - cloak and dagger boy
                            
     LoveDamini BurnaBoy  ",,False,Twitter for iPhone,245,8,1545909368671059968,1,Neutral
848,emmy4life02,2022-07-09 23:14:47+00:00, Peter Obi and Yusuf Datti made it very easy to campaign for them by not having a dirty past. Even Reno wish that Atiku…,KSA,False,Twitter for Android,2421,904,1545909357128417281,2,Positive
849,mcanthony03,2022-07-09 23:14:46+00:00, Vanilla visual story out now ft. RayBanStories. Full video at  _ban sponsored LOVEDAMINI https…,,False,Twitter for iPhone,542,1309,1545909352971866115,1,Neutral
850,_burnaboylife,2022-07-09 23:14:43+00:00," 1+1 = beans and kpomo
This is not mid lagos, this is fxcking LOVEDAMINI  ",OUTSIDE,False,Twitter for iPhone,123,23,1545909343278796800,2,Positive
851,VIOLENCEPL,2022-07-09 23:14:38+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,O.U.T.S.I.D.E,False,Twitter for iPhone,203,280,1545909321635991553,2,Positive
852,Cryptus_Minimus,2022-07-09 23:14:36+00:00,"_ ""A subtle reminder that it is okay to be you, different, weird, and whatever it is, they say you are. It's okay because wei…",,False,Twitter for iPhone,1026,6,1545909311167242243,2,Positive
853,burnalovedamini,2022-07-09 23:14:31+00:00," Wild Dreams hits different when it’s midnight and you are re-evaluating your whole life and purpose  LOVEDAMINI 

“Humb…",,False,Twitter for Android,353,9,1545909290686418948,2,Positive
854,ThatMadProphet,2022-07-09 23:14:28+00:00,"  LoveDamini isn’t just an album, it is a cultural reset, the oxygen you breathe, it's a lifestyle, an escape from…",Asylum,False,Twitter for iPhone,428,12,1545909278204203008,2,Positive
855,Frefrick1,2022-07-09 23:14:26+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,,False,Twitter for iPhone,901,280,1545909272705368067,2,Positive
856,abdulrazaq_kumo,2022-07-09 23:14:25+00:00, .’s LOVEDAMINI is now 1 in 45 countries. (Apple),"Abuja, Nigeria",False,Twitter for iPhone,276,99,1545909268364271618,2,Positive
857,badman_Nene,2022-07-09 23:14:25+00:00,"..

What do you do when you are in a bad mood
howbadcoulditbe LOVEDAMINI",,False,Twitter for Android,58,0,1545909266069987329,1,Neutral
858,OUTSIDERS_CREW,2022-07-09 23:14:23+00:00, Burna Boy never disappoints! I love every bit of his new album. LOVEDAMINI,"Chicago, IL",False,Twitter for iPhone,455,96,1545909260097409027,2,Positive
859,xxakinola,2022-07-09 23:14:23+00:00, Thanks  LOVEDAMINI,HIGHER PLANE,False,Twitter for iPhone,7314,4786,1545909257148702722,2,Positive
860,joke_jonathan,2022-07-09 23:14:20+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,Nigeria,False,Twitter for Android,212,280,1545909245375283202,2,Positive
861,DonCorleone707,2022-07-09 23:14:19+00:00," 1+1 = beans and kpomo
This is not mid lagos, this is fxcking LOVEDAMINI  ",Outside,False,Twitter for iPhone,277,23,1545909240002277378,2,Positive
862,dmwmeee,2022-07-09 23:14:18+00:00,_ Siri play “It's plenty”  LOVEDAMINI ,OUTSIDE,False,Twitter for iPhone,1088,8,1545909237632606211,2,Positive
863,Goldboi22,2022-07-09 23:14:13+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,,False,Twitter for iPhone,83,280,1545909215348359171,2,Positive
864,DrealDerick,2022-07-09 23:14:13+00:00," ‘ He sampled Fela’ people are the most disappointed. 

LoveDamini",Pot of Gold ,False,Twitter for iPhone,2683,64,1545909215096721408,0,Negative
865,callieokwu,2022-07-09 23:14:08+00:00,"Pound falls against the dollar over UK economy fears - YAHOO FINANCE
 
 Eid Mubarak… ",Nigeria,False,GreatCallieApps,4158,1,1545909195022778368,1,Neutral
866,Hormendo1,2022-07-09 23:14:08+00:00, .’s LOVEDAMINI is now 1 in 45 countries. (Apple),"England, United Kingdom",False,Twitter for iPhone,2672,99,1545909194376843264,2,Positive
867,Stiuup,2022-07-09 23:14:08+00:00,_ Siri play “It's plenty”  LOVEDAMINI ,On a spaceship🇧🇮,False,Twitter for Android,584,8,1545909193986670593,2,Positive
868,prfera_wg,2022-07-09 23:14:06+00:00," Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",Enroute UK 🇬🇧,False,Twitter for Android,3816,247,1545909185518473216,1,Neutral
869,PenziPenzo,2022-07-09 23:14:04+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,"New Jersey, USA",False,Twitter for iPhone,60,280,1545909178509803520,2,Positive
870,lapearlofficia1,2022-07-09 23:14:04+00:00," Happy birthday to a topmost Outsider _edi__ 

Thank you for all you do.
You LOVEDAMINI from the bottom of your heart,…","Kano, Nigeria",False,Twitter for iPhone,1034,26,1545909177264005121,2,Positive
871,CeaserJunior,2022-07-09 23:14:02+00:00," every last word on each line of J Hus on Cloak and dagger literally ended with the ""er"" sound. That guy is crazyy!!!
LOV…",My Lane ✈,False,Twitter for iPhone,3686,279,1545909171857641472,2,Positive
872,Kolavicofficial,2022-07-09 23:13:57+00:00,_ojeifo Listen to  LOVEDAMINI thinking about life ,"Lagos, Nigeria",False,Twitter for Android,61,0,1545909151049687041,2,Positive
873,prfera_wg,2022-07-09 23:13:54+00:00,"_ As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",Enroute UK 🇬🇧,False,Twitter for Android,3816,277,1545909136491159552,1,Neutral
874,JasinMiles,2022-07-09 23:13:52+00:00, .’s LOVEDAMINI is now 1 in 45 countries. (Apple),Nigeria,False,Twitter for Android,1004,99,1545909126945034244,2,Positive
875,_burnaboylife,2022-07-09 23:13:51+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,OUTSIDE,False,Twitter for iPhone,123,280,1545909122612224001,2,Positive
876,prfera_wg,2022-07-09 23:13:49+00:00,"_owl Ed Sheeran trying out Burna Boy’s heavy Jewelries 

 “For my hand” is 15 on UK  Apple Music chart 

LOVEDAMINI https…",Enroute UK 🇬🇧,False,Twitter for Android,3816,212,1545909114299191296,2,Positive
877,koksthefirefly,2022-07-09 23:13:48+00:00,"Burna boy’s modulation on that intro song “Glory” steady giving me chills 
LOVEDAMINI",,False,Twitter for iPhone,579,6,1545909112491442177,2,Positive
878,_iamprincefidel,2022-07-09 23:13:45+00:00," Burna Boy’s “Last Last” Spotify Streams29,415,270 (+1,060,130) 
Burnaboy          lovedamini",somewhere in the world 🌍,False,Twitter for Android,1397,134,1545909098151137280,1,Neutral
879,Preciousbalogu9,2022-07-09 23:13:41+00:00, Now streaming LOVEDAMINI . That's a very electric album by  !,,False,Twitter for Android,600,12,1545909083445858304,2,Positive
880,iam_batan,2022-07-09 23:13:41+00:00," Burna Boy becomes the first African artist to chart 11 songs from an album on the USA Apple Music top songs 

LoveDami…",Jos plateau,False,Twitter for Android,786,263,1545909083080986624,2,Positive
881,_enyo__,2022-07-09 23:13:41+00:00," Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",Outside,False,Twitter for iPhone,209,247,1545909081394782208,1,Neutral
882,Nyr_rino,2022-07-09 23:13:39+00:00,"_rino I haven’t heard new Jhus for so long hearing him on cloak and dagger makes me feel so good man  
cloakanddagger  LOVEDAM…","Jacksonville, fl",False,Twitter for iPhone,211,2,1545909073069105153,2,Positive
883,Iamlibrano,2022-07-09 23:13:28+00:00," Omo this burna album na 10000/100
lovedamini 
 "," MUSICIAN; lagos, Nigeria",False,Twitter for Android,479,1076,1545909028110352385,2,Positive
884,advtomiwa,2022-07-09 23:13:27+00:00, My parents are so proud of me  LOVEDAMINI,,False,Twitter for iPhone,16284,38,1545909024272666625,2,Positive
885,Courage1K,2022-07-09 23:13:25+00:00,__ Burna Boy “Vanilla” official video out now LOVEDAMINI  ,,False,Twitter for Android,20,0,1545909015825289216,2,Positive
886,IamObodai,2022-07-09 23:13:20+00:00, Let’s go Birmingham!  LOVEDAMINI ,,False,Twitter for Android,1983,1047,1545908992937009155,2,Positive
887,_burnaboylife,2022-07-09 23:13:18+00:00," Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",OUTSIDE,False,Twitter for iPhone,123,247,1545908985416634373,1,Neutral
888,advtomiwa,2022-07-09 23:13:18+00:00," “Last Last” video has surpassed 22 million views on YouTube 

LoveDamini Burnaboy ",,False,Twitter for iPhone,16284,74,1545908985227886592,2,Positive
889,DonCorleone707,2022-07-09 23:13:16+00:00, We'd like to say a massive thanks to  and everyone who came to his album signing today here at hmv Vault! His new al…,Outside,False,Twitter for iPhone,277,56,1545908978994991105,2,Positive
890,fuckyopicsss,2022-07-09 23:13:13+00:00," It's beautiful to see how Burna Boy used the song Whiskey on LOVEDAMINI to draw attention to the ""Black Soot"" problem Port…",,False,Twitter for iPhone,611,29,1545908965749526528,2,Positive
891,dnvdope,2022-07-09 23:13:13+00:00, Peter Obi and Yusuf Datti made it very easy to campaign for them by not having a dirty past. Even Reno wish that Atiku…,Ahead of u,False,Twitter for iPhone,794,904,1545908963048308739,2,Positive
892,Brightowete,2022-07-09 23:13:09+00:00,"  Belgium Spotify ch

89 - Last Last (+54) new peak*

Burnaboy LOVEDAMINI 

",Nigeria,False,Twitter for Android,896,114,1545908949123272704,1,Neutral
893,willyg007,2022-07-09 23:13:04+00:00,"_owl Burna always knew he was destined for Greatness and  it all started from a Wild dream 

LOVEDAMINI ",Outsider,False,Twitter for Android,1760,26,1545908926079696896,2,Positive
894,MrChukss,2022-07-09 23:13:03+00:00,"  UK iTunes top songs 

20 - Last Last (new peak)

LOVEDAMINI Burnaboy ",Camp nou,False,Twitter for iPhone,504,41,1545908921663197186,2,Positive
895,ChrisKh57703957,2022-07-09 23:13:03+00:00,"@_enyo__ When Burna Boy said “I be Common Person, but my happiness, oh, still be my own” I knew he was talking to me directly.

I've le…",,False,Twitter for iPhone,1071,24,1545908921411543040,1,Neutral
896,_iamprincefidel,2022-07-09 23:12:58+00:00," “Last Last” video has surpassed 22 million views on YouTube 

LoveDamini Burnaboy ",somewhere in the world 🌍,False,Twitter for Android,1397,74,1545908903199866886,2,Positive
897,kayode_jnr__,2022-07-09 23:12:56+00:00, We'd like to say a massive thanks to  and everyone who came to his album signing today here at hmv Vault! His new al…,,False,Twitter for iPhone,94,56,1545908893393592321,2,Positive
898,AbeokutaGiant,2022-07-09 23:12:55+00:00, Burna Boy never disappoints! I love every bit of his new album. LOVEDAMINI,on the rock 🪨,False,Twitter for Android,1325,96,1545908890814005248,2,Positive
899,kvnq_sammie,2022-07-09 23:12:54+00:00," ‘ He sampled Fela’ people are the most disappointed. 

LoveDamini",On the streets,False,Twitter for Android,2129,64,1545908885696946190,0,Negative
900,omodolapoJossey,2022-07-09 23:12:53+00:00," 1+1 = beans and kpomo
This is not mid lagos, this is fxcking LOVEDAMINI  ",,False,Twitter for Android,3072,23,1545908882958155776,2,Positive
901,_burnaboylife,2022-07-09 23:12:50+00:00,"_ As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",OUTSIDE,False,Twitter for iPhone,123,277,1545908867544014848,1,Neutral
902,_burnaboylife,2022-07-09 23:12:48+00:00,"_owl Ed Sheeran trying out Burna Boy’s heavy Jewelries 

 “For my hand” is 15 on UK  Apple Music chart 

LOVEDAMINI https…",OUTSIDE,False,Twitter for iPhone,123,213,1545908859235192835,2,Positive
903,itsmeheauxxx,2022-07-09 23:12:47+00:00,"_ As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",a hateful Aries🙂,False,Twitter for iPhone,2075,277,1545908854613049350,1,Neutral
904,burnalovedamini,2022-07-09 23:12:42+00:00, Only if I paid attention to my ex like I am doing with LOVEDAMINI we will be singing *Solid* together now on a *Rollercoa…,,False,Twitter for Android,353,25,1545908834039996416,1,Neutral
905,_iamprincefidel,2022-07-09 23:12:38+00:00,"  USA iTunes top songs 

66 - For my hand ft  [new peak] 
.
LOVEDAMINI    Burnaboy ",somewhere in the world 🌍,False,Twitter for Android,1397,81,1545908819569659904,1,Neutral
906,Abbot_Peters202,2022-07-09 23:12:37+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,"Warri, Nigeria",False,Twitter for iPhone,112,280,1545908812112093186,2,Positive
907,Balamirichard1,2022-07-09 23:12:34+00:00,@_Telz Cloak and dagger  LOVEDAMINI ,FUVKTOWN,False,Twitter for Android,2053,604,1545908802423164928,2,Positive
908,Jessekiddies,2022-07-09 23:12:33+00:00, Burna Boy never disappoints! I love every bit of his new album. LOVEDAMINI,,False,Twitter for Android,50,96,1545908795452301312,2,Positive
909,nana_asap,2022-07-09 23:12:30+00:00," LoveDamini earned a total of 8,332,412 streams on its first days of release 

- it breaks the record set by Twice as t…",,False,Twitter for iPhone,1290,193,1545908786409443331,2,Positive
910,60sDebu,2022-07-09 23:12:29+00:00,"_iiz Good morning from 
Stockholm Sweden 
NatureBeauty NaturePhotography Sweden LOVEDAMINI LoveTwitter ",,False,Twitter for iPhone,2438,231,1545908781422284803,2,Positive
911,CaptainOrangee,2022-07-09 23:12:25+00:00," Omo this burna album na 10000/100
lovedamini 
 ",Places that matter🔸,False,Twitter for Android,3313,1076,1545908763894456324,2,Positive
912,ebukaAFC,2022-07-09 23:12:23+00:00,"My best songs on the LOVEDAMINI album in no Particular order 
Last Last 
Cloak &amp; Dagger 
Common person 
For my hand
Vanilla 
Wild dreams","Upper West Side, Manhattan",False,Twitter for iPhone,786,0,1545908755929485313,2,Positive
913,ponpin7g,2022-07-09 23:12:23+00:00,"_jnr Burna Boy and Rema are the Kanye West and Travis Scott of Nigeria .No cap.
Rema’s energy and stage performance matches th…",,False,Twitter for iPhone,689,2,1545908753874272257,1,Neutral
914,MusahStrong,2022-07-09 23:12:22+00:00," Omo this burna album na 10000/100
lovedamini 
 ",,False,Twitter for Android,10,1076,1545908751013650433,2,Positive
915,daphemzy1,2022-07-09 23:12:21+00:00, .’s LOVEDAMINI is now 1 in 45 countries. (Apple),Nigeria,False,Twitter for Android,283,99,1545908746588766208,2,Positive
916,_iamprincefidel,2022-07-09 23:12:18+00:00," All the songs from LoveDamini are now charting in over 30 countries each 

Highest  last last = 76 countries 
Lowest…",somewhere in the world 🌍,False,Twitter for Android,1397,160,1545908732701429761,1,Neutral
917,Mondinho71,2022-07-09 23:12:17+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,"Dar es Salaam, Tanzania",False,Twitter for Android,2796,280,1545908731652734977,2,Positive
918,stevandason,2022-07-09 23:12:15+00:00, Burna Boy never disappoints! I love every bit of his new album. LOVEDAMINI,Krrkrrkrr,False,Twitter for Android,1189,96,1545908719686393857,2,Positive
919,prfera_wg,2022-07-09 23:12:13+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,Enroute UK 🇬🇧,False,Twitter for Android,3816,280,1545908715152367623,2,Positive
